Chart Recorder Data File Tue, Feb 07, 2023 3:46 PM
Time (s)	Position (m)  
15:16:29.310	0.132000
15:16:30.309	0.132000
15:16:31.309	0.131000
15:16:32.309	0.131000
15:16:33.309	0.131000
15:16:34.309	0.131000
15:16:35.310	0.131000
15:16:36.309	0.130000
15:16:37.310	0.130000
15:16:38.309	0.130000
15:16:39.309	0.130000
15:16:40.310	0.129000
15:16:41.309	0.129000
15:16:42.309	0.129000
15:16:43.309	0.129000
15:16:44.309	0.129000
15:16:45.309	0.128000
15:16:46.310	0.128000
15:16:47.309	0.128000
15:16:48.310	0.128000
15:16:49.310	0.128000
15:16:50.310	0.128000
15:16:51.310	0.127000
15:16:52.309	0.127000
15:16:53.310	0.127000
15:16:54.309	0.127000
15:16:55.309	0.127000
15:16:56.309	0.127000
15:16:57.309	0.126000
15:16:58.310	0.126000
15:16:59.309	0.126000
15:17:00.309	0.126000
15:17:01.310	0.126000
15:17:02.309	0.126000
15:17:03.309	0.126000
15:17:04.309	0.126000
15:17:05.310	0.126000
15:17:06.309	0.126000
15:17:07.310	0.126000
15:17:08.310	0.126000
15:17:09.310	0.126000
15:17:10.310	0.126000
15:17:11.310	0.126000
15:17:12.310	0.126000
15:17:13.310	0.126000
15:17:14.309	0.126000
15:17:15.309	0.126000
15:17:16.309	0.126000
15:17:17.310	0.126000
15:17:18.309	0.126000
15:17:19.310	0.126000
15:17:20.310	0.126000
15:17:21.309	0.126000
15:17:22.309	0.126000
15:17:23.310	0.126000
15:17:24.310	0.126000
15:17:25.310	0.126000
15:17:26.310	0.126000
15:17:27.310	0.126000
15:17:28.309	0.126000
15:17:29.310	0.126000
15:17:30.309	0.126000
15:17:31.309	0.127000
15:17:32.310	0.127000
15:17:33.310	0.127000
15:17:34.310	0.127000
15:17:35.310	0.127000
15:17:36.309	0.127000
15:17:37.310	0.127000
15:17:38.310	0.128000
15:17:39.309	0.128000
15:17:40.309	0.128000
15:17:41.310	0.128000
15:17:42.309	0.128000
15:17:43.310	0.128000
15:17:44.310	0.129000
15:17:45.309	0.129000
15:17:46.310	0.129000
15:17:47.309	0.129000
15:17:48.310	0.129000
15:17:49.309	0.130000
15:17:50.309	0.130000
15:17:51.310	0.130000
15:17:52.309	0.130000
15:17:53.310	0.130000
15:17:54.309	0.131000
15:17:55.310	0.131000
15:17:56.310	0.131000
15:17:57.310	0.131000
15:17:58.309	0.131000
15:17:59.309	0.132000
15:18:00.309	0.132000
15:18:01.309	0.132000
15:18:02.309	0.133000
15:18:03.310	0.133000
15:18:04.309	0.133000
15:18:05.310	0.134000
15:18:06.309	0.134000
15:18:07.310	0.134000
15:18:08.309	0.134000
15:18:09.309	0.135000
15:18:10.309	0.135000
15:18:11.309	0.135000
15:18:12.310	0.135000
15:18:13.309	0.136000
15:18:14.309	0.136000
15:18:15.310	0.136000
15:18:16.309	0.137000
15:18:17.309	0.137000
15:18:18.309	0.137000
15:18:19.309	0.138000
15:18:20.309	0.138000
15:18:21.310	0.138000
15:18:22.309	0.138000
15:18:23.310	0.139000
15:18:24.309	0.139000
15:18:25.309	0.139000
15:18:26.310	0.139000
15:18:27.309	0.140000
15:18:28.309	0.140000
15:18:29.309	0.140000
15:18:30.309	0.141000
15:18:31.310	0.141000
15:18:32.310	0.141000
15:18:33.309	0.141000
15:18:34.310	0.142000
15:18:35.309	0.142000
15:18:36.310	0.142000
15:18:37.310	0.143000
15:18:38.309	0.143000
15:18:39.309	0.143000
15:18:40.309	0.144000
15:18:41.309	0.144000
15:18:42.309	0.144000
15:18:43.310	0.145000
15:18:44.309	0.145000
15:18:45.310	0.145000
15:18:46.310	0.145000
15:18:47.309	0.146000
15:18:48.310	0.146000
15:18:49.310	0.146000
15:18:50.310	0.147000
15:18:51.309	0.147000
15:18:52.310	0.147000
15:18:53.310	0.147000
15:18:54.309	0.148000
15:18:55.309	0.148000
15:18:56.309	0.148000
15:18:57.310	0.148000
15:18:58.310	0.149000
15:18:59.310	0.149000
15:19:00.310	0.149000
15:19:01.310	0.150000
15:19:02.309	0.150000
15:19:03.309	0.150000
15:19:04.310	0.150000
15:19:05.309	0.150000
15:19:06.310	0.150000
15:19:07.310	0.151000
15:19:08.310	0.151000
15:19:09.309	0.151000
15:19:10.309	0.151000
15:19:11.310	0.152000
15:19:12.310	0.152000
15:19:13.309	0.152000
15:19:14.310	0.152000
15:19:15.309	0.152000
15:19:16.309	0.152000
15:19:17.309	0.153000
15:19:18.309	0.153000
15:19:19.310	0.153000
15:19:20.309	0.153000
15:19:21.310	0.153000
15:19:22.310	0.154000
15:19:23.309	0.154000
15:19:24.309	0.154000
15:19:25.310	0.154000
15:19:26.309	0.154000
15:19:27.310	0.154000
15:19:28.310	0.154000
