# Chart Recorder Data File Thu, Feb 09, 2023 2:01 PM
# Time (s)	Position (m)
13:29:05.118	0.188000
13:29:06.117	0.187000
13:29:07.118	0.187000
13:29:08.118	0.187000
13:29:09.118	0.187000
13:29:10.118	0.187000
13:29:11.117	0.186000
13:29:12.118	0.186000
13:29:13.118	0.186000
13:29:14.118	0.186000
13:29:15.118	0.186000
13:29:16.118	0.186000
13:29:17.117	0.186000
13:29:18.118	0.185000
13:29:19.117	0.185000
13:29:20.118	0.185000
13:29:21.118	0.185000
13:29:22.118	0.185000
13:29:23.118	0.184000
13:29:24.118	0.184000
13:29:25.118	0.184000
13:29:26.118	0.184000
13:29:27.118	0.184000
13:29:28.117	0.184000
13:29:29.118	0.184000
13:29:30.118	0.183000
13:29:31.117	0.183000
13:29:32.118	0.183000
13:29:33.118	0.183000
13:29:34.118	0.183000
13:29:35.118	0.183000
13:29:36.118	0.183000
13:29:37.118	0.183000
13:29:38.118	0.182000
13:29:39.118	0.182000
13:29:40.118	0.182000
13:29:41.118	0.182000
13:29:42.118	0.182000
13:29:43.118	0.182000
13:29:44.117	0.181000
13:29:45.118	0.181000
13:29:46.118	0.181000
13:29:47.118	0.181000
13:29:48.118	0.181000
13:29:49.118	0.181000
13:29:50.118	0.181000
13:29:51.118	0.181000
13:29:52.117	0.181000
13:29:53.118	0.181000
13:29:54.118	0.181000
13:29:55.118	0.181000
13:29:56.118	0.180000
13:29:57.118	0.180000
13:29:58.117	0.180000
13:29:59.118	0.180000
13:30:00.117	0.180000
13:30:01.118	0.180000
13:30:02.117	0.180000
13:30:03.118	0.180000
13:30:04.118	0.180000
13:30:05.117	0.180000
13:30:06.118	0.180000
13:30:07.118	0.180000
13:30:08.118	0.180000
13:30:09.118	0.180000
13:30:10.118	0.180000
13:30:11.118	0.180000
13:30:12.118	0.180000
13:30:13.118	0.180000
13:30:14.117	0.180000
13:30:15.118	0.180000
13:30:16.118	0.180000
13:30:17.118	0.180000
13:30:18.118	0.180000
13:30:19.118	0.180000
13:30:20.118	0.180000
13:30:21.117	0.180000
13:30:22.118	0.180000
13:30:23.118	0.180000
13:30:24.118	0.180000
13:30:25.118	0.180000
13:30:26.118	0.180000
13:30:27.118	0.180000
13:30:28.118	0.180000
13:30:29.118	0.180000
13:30:30.118	0.180000
13:30:31.118	0.180000
