# Chart Recorder Data File Thu, Feb 09, 2023 2:54 PM
# Time (s)	Position (m)
14:10:37.118	0.159000
14:10:38.118	0.160000
14:10:39.118	0.160000
14:10:40.117	0.160000
14:10:41.118	0.160000
14:10:42.118	0.160000
14:10:43.118	0.161000
14:10:44.118	0.161000
14:10:45.118	0.161000
14:10:46.118	0.161000
14:10:47.118	0.162000
14:10:48.117	0.162000
14:10:49.118	0.162000
14:10:50.118	0.162000
14:10:51.118	0.162000
14:10:52.118	0.163000
14:10:53.118	0.163000
14:10:54.117	0.163000
14:10:55.117	0.163000
14:10:56.117	0.164000
14:10:57.118	0.164000
14:10:58.118	0.164000
14:10:59.118	0.164000
14:11:00.118	0.164000
14:11:01.118	0.165000
14:11:02.118	0.165000
14:11:03.117	0.165000
14:11:04.117	0.165000
14:11:05.117	0.165000
14:11:06.117	0.165000
14:11:07.118	0.166000
14:11:08.118	0.166000
14:11:09.117	0.166000
14:11:10.117	0.166000
14:11:11.118	0.167000
14:11:12.118	0.167000
14:11:13.118	0.167000
14:11:14.118	0.167000
14:11:15.118	0.168000
14:11:16.118	0.168000
14:11:17.117	0.168000
14:11:18.118	0.168000
14:11:19.118	0.168000
14:11:20.118	0.169000
14:11:21.118	0.169000
14:11:22.118	0.169000
14:11:23.118	0.169000
14:11:24.118	0.169000
14:11:25.118	0.170000
14:11:26.118	0.170000
14:11:27.118	0.170000
14:11:28.118	0.170000
14:11:29.118	0.170000
14:11:30.118	0.170000
14:11:31.118	0.170000
14:11:32.118	0.171000
14:11:33.117	0.171000
14:11:34.118	0.171000
14:11:35.118	0.171000
14:11:36.118	0.171000
14:11:37.118	0.172000
14:11:38.118	0.172000
14:11:39.118	0.172000
14:11:40.118	0.172000
14:11:41.118	0.172000
14:11:42.118	0.172000
14:11:43.118	0.173000
14:11:44.118	0.173000
14:11:45.118	0.173000
14:11:46.118	0.173000
14:11:47.118	0.173000
14:11:48.118	0.173000
14:11:49.118	0.173000
14:11:50.117	0.173000
14:11:51.118	0.173000
14:11:52.118	0.173000
14:11:53.118	0.174000
14:11:54.118	0.174000
14:11:55.118	0.174000
14:11:56.118	0.174000
14:11:57.118	0.174000
14:11:58.118	0.174000
14:11:59.118	0.174000
14:12:00.118	0.174000
14:12:01.118	0.174000
14:12:02.118	0.174000
14:12:03.118	0.174000
14:12:04.118	0.174000
14:12:05.118	0.174000
14:12:06.117	0.174000
14:12:07.118	0.174000
14:12:08.118	0.174000
14:12:09.118	0.175000
14:12:10.118	0.175000
14:12:11.118	0.174000
14:12:12.118	0.175000
14:12:13.118	0.175000
14:12:14.118	0.175000
14:12:15.118	0.175000
14:12:16.118	0.175000
14:12:17.118	0.175000
14:12:18.118	0.175000
14:12:19.118	0.175000
14:12:20.117	0.175000
14:12:21.117	0.175000
14:12:22.118	0.175000
14:12:23.118	0.174000
14:12:24.118	0.174000
14:12:25.118	0.174000
14:12:26.118	0.174000
14:12:27.118	0.174000
14:12:28.118	0.174000
14:12:29.118	0.174000
14:12:30.117	0.174000
14:12:31.118	0.174000
14:12:32.118	0.174000
14:12:33.118	0.174000
14:12:34.117	0.174000
14:12:35.118	0.174000
14:12:36.117	0.174000
14:12:37.118	0.174000
14:12:38.118	0.174000
14:12:39.118	0.173000
14:12:40.118	0.173000
14:12:41.119	0.173000
14:12:42.118	0.173000
14:12:43.117	0.173000
14:12:44.118	0.173000
14:12:45.118	0.173000
14:12:46.117	0.173000
14:12:47.117	0.173000
14:12:48.118	0.172000
14:12:49.118	0.172000
14:12:50.118	0.172000
14:12:51.118	0.172000
14:12:52.118	0.172000
14:12:53.118	0.172000
14:12:54.118	0.172000
14:12:55.117	0.172000
14:12:56.118	0.171000
14:12:57.118	0.171000
14:12:58.117	0.171000
14:12:59.118	0.171000
14:13:00.118	0.171000
14:13:01.118	0.170000
14:13:02.118	0.170000
14:13:03.118	0.170000
14:13:04.118	0.170000
14:13:05.118	0.170000
14:13:06.118	0.170000
14:13:07.118	0.169000
14:13:08.118	0.169000
14:13:09.118	0.169000
14:13:10.118	0.169000
14:13:11.118	0.169000
14:13:12.118	0.169000
14:13:13.118	0.168000
14:13:14.119	0.168000
14:13:15.118	0.168000
14:13:16.118	0.168000
14:13:17.118	0.168000
14:13:18.118	0.167000
14:13:19.118	0.167000
14:13:20.118	0.167000
14:13:21.117	0.167000
14:13:22.118	0.167000
14:13:23.118	0.166000
14:13:24.118	0.166000
14:13:25.118	0.166000
14:13:26.118	0.166000
14:13:27.117	0.166000
14:13:28.118	0.165000
14:13:29.118	0.165000
14:13:30.118	0.165000
14:13:31.118	0.165000
14:13:32.118	0.165000
14:13:33.118	0.165000
14:13:34.118	0.164000
14:13:35.118	0.164000
14:13:36.118	0.164000
14:13:37.118	0.164000
14:13:38.118	0.164000
14:13:39.118	0.164000
14:13:40.118	0.163000
14:13:41.118	0.163000
14:13:42.118	0.163000
14:13:43.118	0.163000
14:13:44.117	0.163000
14:13:45.118	0.162000
14:13:46.118	0.162000
14:13:47.118	0.162000
14:13:48.118	0.162000
14:13:49.118	0.162000
14:13:50.118	0.161000
14:13:51.118	0.161000
14:13:52.118	0.161000
14:13:53.118	0.161000
14:13:54.118	0.161000
14:13:55.118	0.161000
14:13:56.117	0.160000
14:13:57.118	0.160000
14:13:58.118	0.160000
14:13:59.118	0.160000
14:14:00.118	0.159000
14:14:01.118	0.160000
14:14:02.118	0.159000
14:14:03.118	0.159000
14:14:04.118	0.159000
14:14:05.118	0.159000
14:14:06.118	0.159000
14:14:07.118	0.158000
14:14:08.117	0.158000
14:14:09.118	0.158000
14:14:10.117	0.158000
14:14:11.118	0.158000
14:14:12.118	0.158000
14:14:13.118	0.158000
14:14:14.117	0.157000
14:14:15.117	0.157000
14:14:16.118	0.157000
14:14:17.118	0.157000
14:14:18.117	0.157000
14:14:19.117	0.157000
14:14:20.118	0.157000
14:14:21.117	0.156000
14:14:22.118	0.156000
14:14:23.118	0.156000
14:14:24.117	0.156000
14:14:25.118	0.156000
14:14:26.118	0.156000
14:14:27.117	0.156000
14:14:28.118	0.156000
14:14:29.118	0.156000
14:14:30.118	0.156000
14:14:31.118	0.156000
14:14:32.118	0.155000
14:14:33.117	0.155000
14:14:34.118	0.155000
14:14:35.118	0.155000
14:14:36.118	0.155000
14:14:37.118	0.155000
14:14:38.118	0.155000
14:14:39.118	0.155000
14:14:40.118	0.155000
14:14:41.118	0.155000
14:14:42.118	0.155000
14:14:43.118	0.155000
14:14:44.118	0.155000
14:14:45.118	0.155000
14:14:46.118	0.155000
14:14:47.118	0.155000
14:14:48.118	0.155000
14:14:49.118	0.155000
14:14:50.118	0.155000
14:14:51.118	0.155000
14:14:52.118	0.155000
14:14:53.118	0.155000
14:14:54.118	0.155000
14:14:55.117	0.155000
14:14:56.118	0.155000
14:14:57.117	0.155000
14:14:58.118	0.155000
14:14:59.117	0.155000
14:15:00.117	0.155000
14:15:01.118	0.155000
14:15:02.118	0.155000
14:15:03.118	0.155000
14:15:04.118	0.155000
14:15:05.118	0.155000
14:15:06.118	0.155000
14:15:07.118	0.155000
14:15:08.117	0.156000
14:15:09.118	0.156000
14:15:10.118	0.156000
14:15:11.118	0.156000
14:15:12.118	0.156000
14:15:13.118	0.156000
14:15:14.117	0.156000
14:15:15.118	0.156000
14:15:16.118	0.156000
14:15:17.118	0.156000
14:15:18.118	0.156000
14:15:19.118	0.156000
14:15:20.118	0.156000
14:15:21.117	0.156000
14:15:22.118	0.157000
14:15:23.118	0.157000
14:15:24.118	0.157000
14:15:25.117	0.157000
14:15:26.118	0.157000
14:15:27.118	0.157000
14:15:28.118	0.157000
14:15:29.117	0.157000
14:15:30.117	0.158000
14:15:31.118	0.158000
14:15:32.118	0.158000
14:15:33.117	0.158000
14:15:34.118	0.158000
14:15:35.118	0.158000
14:15:36.118	0.158000
14:15:37.118	0.159000
14:15:38.118	0.159000
14:15:39.118	0.159000
14:15:40.118	0.159000
14:15:41.118	0.159000
14:15:42.118	0.159000
14:15:43.118	0.159000
14:15:44.118	0.159000
14:15:45.118	0.160000
14:15:46.118	0.160000
14:15:47.118	0.160000
14:15:48.118	0.160000
14:15:49.118	0.160000
14:15:50.118	0.161000
14:15:51.117	0.160000
14:15:52.118	0.161000
14:15:53.118	0.161000
14:15:54.117	0.161000
14:15:55.118	0.161000
14:15:56.118	0.162000
14:15:57.118	0.162000
14:15:58.117	0.162000
14:15:59.118	0.162000
14:16:00.118	0.162000
14:16:01.117	0.162000
14:16:02.118	0.163000
14:16:03.118	0.163000
14:16:04.118	0.163000
14:16:05.118	0.163000
14:16:06.118	0.163000
14:16:07.117	0.164000
14:16:08.118	0.164000
14:16:09.117	0.164000
14:16:10.118	0.164000
14:16:11.118	0.164000
14:16:12.118	0.164000
14:16:13.118	0.165000
14:16:14.118	0.165000
14:16:15.118	0.165000
14:16:16.118	0.165000
14:16:17.118	0.165000
14:16:18.118	0.165000
14:16:19.118	0.165000
14:16:20.118	0.165000
14:16:21.118	0.165000
14:16:22.118	0.166000
14:16:23.118	0.166000
14:16:24.117	0.166000
14:16:25.118	0.166000
14:16:26.118	0.166000
14:16:27.118	0.167000
14:16:28.117	0.167000
14:16:29.117	0.167000
14:16:30.118	0.167000
14:16:31.117	0.167000
14:16:32.118	0.167000
14:16:33.117	0.167000
14:16:34.118	0.168000
14:16:35.117	0.168000
14:16:36.118	0.168000
14:16:37.118	0.168000
14:16:38.117	0.168000
14:16:39.118	0.168000
14:16:40.118	0.168000
14:16:41.117	0.169000
14:16:42.118	0.169000
14:16:43.118	0.169000
14:16:44.118	0.169000
14:16:45.118	0.169000
14:16:46.118	0.169000
14:16:47.118	0.169000
14:16:48.118	0.169000
14:16:49.118	0.170000
14:16:50.118	0.170000
14:16:51.118	0.170000
14:16:52.118	0.170000
14:16:53.118	0.170000
14:16:54.118	0.170000
14:16:55.118	0.170000
14:16:56.118	0.170000
14:16:57.117	0.170000
14:16:58.118	0.170000
14:16:59.118	0.171000
14:17:00.118	0.171000
14:17:01.118	0.171000
14:17:02.118	0.171000
14:17:03.118	0.171000
14:17:04.118	0.171000
14:17:05.117	0.171000
14:17:06.118	0.171000
14:17:07.118	0.171000
14:17:08.118	0.171000
14:17:09.118	0.171000
14:17:10.118	0.171000
14:17:11.118	0.171000
14:17:12.118	0.171000
14:17:13.118	0.171000
14:17:14.118	0.171000
14:17:15.118	0.171000
14:17:16.118	0.172000
14:17:17.118	0.172000
14:17:18.118	0.172000
14:17:19.118	0.172000
14:17:20.118	0.172000
14:17:21.118	0.172000
14:17:22.118	0.172000
14:17:23.118	0.172000
14:17:24.118	0.172000
14:17:25.118	0.172000
14:17:26.118	0.172000
14:17:27.118	0.172000
14:17:28.118	0.172000
14:17:29.118	0.172000
14:17:30.118	0.172000
14:17:31.118	0.172000
14:17:32.118	0.172000
14:17:33.118	0.172000
14:17:34.117	0.172000
14:17:35.118	0.172000
14:17:36.117	0.171000
14:17:37.118	0.171000
14:17:38.118	0.171000
14:17:39.118	0.171000
14:17:40.118	0.171000
14:17:41.117	0.171000
14:17:42.117	0.171000
14:17:43.118	0.171000
14:17:44.118	0.171000
14:17:45.118	0.171000
14:17:46.117	0.171000
14:17:47.117	0.171000
14:17:48.117	0.171000
14:17:49.118	0.171000
14:17:50.118	0.171000
14:17:51.118	0.171000
14:17:52.118	0.171000
14:17:53.117	0.170000
14:17:54.118	0.170000
14:17:55.118	0.170000
14:17:56.118	0.170000
14:17:57.118	0.170000
14:17:58.118	0.170000
14:17:59.118	0.170000
14:18:00.118	0.170000
14:18:01.118	0.170000
14:18:02.118	0.169000
14:18:03.118	0.169000
14:18:04.118	0.169000
14:18:05.118	0.169000
14:18:06.118	0.169000
14:18:07.118	0.169000
14:18:08.118	0.169000
14:18:09.118	0.169000
14:18:10.118	0.169000
14:18:11.118	0.168000
14:18:12.118	0.168000
14:18:13.118	0.168000
14:18:14.118	0.168000
14:18:15.118	0.168000
14:18:16.118	0.168000
14:18:17.118	0.168000
14:18:18.118	0.167000
14:18:19.118	0.167000
14:18:20.117	0.167000
14:18:21.118	0.167000
14:18:22.117	0.167000
14:18:23.118	0.167000
14:18:24.118	0.167000
14:18:25.118	0.166000
14:18:26.118	0.166000
14:18:27.117	0.166000
14:18:28.117	0.166000
14:18:29.118	0.166000
14:18:30.118	0.166000
14:18:31.118	0.165000
14:18:32.118	0.165000
14:18:33.119	0.165000
14:18:34.118	0.165000
14:18:35.118	0.165000
14:18:36.118	0.165000
14:18:37.118	0.165000
14:18:38.118	0.165000
14:18:39.117	0.165000
14:18:40.118	0.165000
14:18:41.117	0.164000
14:18:42.118	0.164000
14:18:43.118	0.164000
14:18:44.118	0.164000
14:18:45.117	0.164000
14:18:46.118	0.164000
14:18:47.118	0.163000
14:18:48.118	0.163000
14:18:49.118	0.163000
14:18:50.118	0.163000
14:18:51.118	0.163000
14:18:52.118	0.163000
14:18:53.117	0.163000
14:18:54.118	0.163000
14:18:55.118	0.163000
14:18:56.118	0.162000
14:18:57.118	0.162000
14:18:58.118	0.162000
14:18:59.118	0.162000
14:19:00.118	0.162000
14:19:01.118	0.162000
14:19:02.118	0.162000
14:19:03.118	0.161000
14:19:04.118	0.161000
14:19:05.118	0.161000
14:19:06.117	0.161000
14:19:07.118	0.161000
14:19:08.118	0.161000
14:19:09.118	0.161000
14:19:10.118	0.161000
14:19:11.118	0.161000
14:19:12.118	0.161000
14:19:13.118	0.160000
14:19:14.118	0.160000
14:19:15.117	0.160000
14:19:16.118	0.160000
14:19:17.117	0.160000
14:19:18.117	0.160000
14:19:19.118	0.160000
14:19:20.118	0.160000
14:19:21.118	0.160000
14:19:22.118	0.160000
14:19:23.118	0.159000
14:19:24.117	0.159000
14:19:25.118	0.160000
14:19:26.118	0.159000
14:19:27.118	0.159000
14:19:28.118	0.159000
14:19:29.118	0.159000
14:19:30.117	0.159000
14:19:31.118	0.159000
14:19:32.117	0.159000
14:19:33.118	0.159000
14:19:34.117	0.159000
14:19:35.117	0.159000
14:19:36.118	0.159000
14:19:37.118	0.159000
14:19:38.118	0.159000
14:19:39.118	0.159000
14:19:40.118	0.159000
14:19:41.118	0.159000
14:19:42.118	0.159000
14:19:43.118	0.159000
14:19:44.118	0.159000
14:19:45.118	0.159000
14:19:46.118	0.159000
14:19:47.117	0.159000
14:19:48.118	0.159000
14:19:49.118	0.159000
14:19:50.118	0.159000
14:19:51.118	0.159000
14:19:52.117	0.159000
14:19:53.118	0.159000
14:19:54.118	0.159000
14:19:55.118	0.159000
14:19:56.118	0.159000
